,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,0.5117678905234617,0.5128694176673889,0.5097256584152303,[0.548985   0.47046632],0.5103531447930476,[0.53253425 0.48817204],0.5102422586520947,[0.56648452 0.454     ],0.47356913089752195,0.7366548180580139,0.6836740903005963,[0.81313131 0.55421687],0.7303427419354839,[0.74193548 0.71875   ],0.6752108664694928,[0.89944134 0.45098039],20,1,False,100,0.5,0.001,1,focal,2,False,,64,0
0,0.3285558837301591,0.5681601762771606,0.5678522612873391,[0.55631734 0.57938719],0.5712114091002556,[0.60169492 0.5407279 ],0.5706520947176685,[0.51730419 0.624     ],0.2868082046508789,0.7366548180580139,0.6858532753202804,[0.81218274 0.55952381],0.72815362931642,[0.74418605 0.71212121],0.677319531164421,[0.89385475 0.46078431],20,1,False,100,0.5,0.001,12,focal,2,False,,64,0
0,0.6085201922584983,0.44327932596206665,0.4386755801850141,[0.48951049 0.38784067],0.43903861103912933,[0.47058824 0.40748899],0.4400091074681239,[0.51001821 0.37      ],0.409159380197525,0.7295373678207397,0.6773628233019096,[0.8071066  0.54761905],0.7182522903453137,[0.73953488 0.6969697 ],0.6696242742907219,[0.88826816 0.45098039],20,1,False,100,0.5,0.001,123,focal,2,False,,64,0
0,0.36063066212569966,0.5510009527206421,0.5506808279610083,[0.56267409 0.53868756],0.5508473652067702,[0.57386364 0.52783109],0.5509562841530055,[0.55191257 0.55      ],0.3341035425662994,0.7402135133743286,0.6798695319693494,[0.81885856 0.5408805 ],0.7454965538847118,[0.73660714 0.75438596],0.6716781684740936,[0.92178771 0.42156863],20,1,False,100,0.5,0.0001,1,focal,2,False,,64,1
0,0.5717438494457918,0.48427072167396545,0.482094440748437,[0.51566697 0.44852192],0.4822113554507921,[0.50704225 0.45738046],0.48229508196721316,[0.52459016 0.44      ],0.4674627363681793,0.7366548180580139,0.6814254197818359,[0.81407035 0.54878049],0.7327662395050818,[0.73972603 0.72580645],0.6731022017745646,[0.90502793 0.44117647],20,1,False,100,0.5,0.0001,12,focal,2,False,,64,1
0,0.3702017787624808,0.5452812314033508,0.5450430750346646,[0.555452   0.53463415],0.5453035259905489,[0.56870229 0.52190476],0.5454025500910746,[0.5428051 0.548    ],0.30380764603614807,0.7330960631370544,0.671098834215085,[0.81389578 0.52830189],0.7344924812030075,[0.73214286 0.73684211],0.6639829116003944,[0.91620112 0.41176471],20,1,False,100,0.5,0.0001,123,focal,2,False,,64,1
0,0.2858319825985852,0.5347950458526611,0.5347743267608911,[0.53787879 0.53166987],0.5356139508140643,[0.56015779 0.51107011],0.5356520947176685,[0.51730419 0.554     ],0.26932440996170043,0.7366548180580139,0.679104938271605,[0.815      0.54320988],0.7354449472096531,[0.73755656 0.73333333],0.6709935370796363,[0.91061453 0.43137255],20,1,False,100,0.5,0.0005,1,focal,2,False,,64,2
0,0.3905141441261067,0.557673990726471,0.5572873462853817,[0.57037037 0.54420432],0.5573933497662311,[0.58003766 0.53474903],0.5575100182149363,[0.56102004 0.554     ],0.32601945400238036,0.7330960631370544,0.6782688344401191,[0.81108312 0.54545455],0.7264089121887287,[0.73853211 0.71428571],0.6703089056851791,[0.89944134 0.44117647],20,1,False,100,0.5,0.0005,12,focal,2,False,,64,2
0,0.32850849803756266,0.5452812314033508,0.5452746084325031,[0.54354067 0.54700855],0.5466881525987284,[0.57258065 0.52079566],0.5466520947176685,[0.51730419 0.576     ],0.29911285638809204,0.7330960631370544,0.6782688344401191,[0.81108312 0.54545455],0.7264089121887287,[0.73853211 0.71428571],0.6703089056851791,[0.89944134 0.44117647],20,1,False,100,0.5,0.0005,123,focal,2,False,,64,2
0,0.5303738835979911,0.46425166726112366,0.45840407158343444,[0.51468048 0.40212766],0.45943610986714434,[0.48932677 0.42954545],0.46040255009107467,[0.5428051 0.378    ],0.4675094962120056,0.7402135133743286,0.6868483321883827,[0.81612091 0.55757576],0.7366389981068879,[0.74311927 0.73015873],0.6780041625588783,[0.90502793 0.45098039],20,1,False,100,0.1,0.001,1,focal,2,False,,64,3
0,0.3101319416480906,0.5662536025047302,0.5654891143550318,[0.54726368 0.58371455],0.5705064199284045,[0.60307018 0.53794266],0.5694553734061931,[0.50091075 0.638     ],0.27383992075920105,0.7366548180580139,0.6858532753202804,[0.81218274 0.55952381],0.72815362931642,[0.74418605 0.71212121],0.677319531164421,[0.89385475 0.46078431],20,1,False,100,0.1,0.001,12,focal,2,False,,64,3
0,0.6608074622995713,0.5214489698410034,0.5214450850242459,[0.52281369 0.52007648],0.5224440900385234,[0.54671968 0.4981685 ],0.5224553734061931,[0.50091075 0.544     ],0.5324482321739197,0.7366548180580139,0.6814254197818359,[0.81407035 0.54878049],0.7327662395050818,[0.73972603 0.72580645],0.6731022017745646,[0.90502793 0.44117647],20,1,False,100,0.1,0.001,123,focal,2,False,,64,3
0,0.48676321261069355,0.48522400856018066,0.48059783605354844,[0.52961672 0.43157895],0.4815340382118345,[0.50751252 0.45555556],0.48186703096539163,[0.55373406 0.41      ],0.4224079430103302,0.7437722682952881,0.68544776119403,[0.82089552 0.55      ],0.7492655017782588,[0.73991031 0.75862069],0.6765801292584073,[0.92178771 0.43137255],20,1,False,100,0.1,0.0001,1,focal,2,False,,64,4
