,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,0.33114911002271313,0.5700667500495911,0.5689244044337736,[0.59111514 0.54673367],0.5689713014622761,[0.58844765 0.54949495],0.5689034608378871,[0.59380692 0.544     ],0.3376938819885254,0.7402135133743286,0.6822694815755641,[0.81795511 0.54658385],0.7422507253015728,[0.73873874 0.74576271],0.6737868331690218,[0.91620112 0.43137255],50,1,False,100,0.5,0.001,1,focal,2,False,,64,0
0,0.3759344307815327,0.538608193397522,0.5373363368617502,[0.5615942  0.51307847],0.5373764452711821,[0.55855856 0.51619433],0.5373315118397086,[0.56466302 0.51      ],0.37536110877990725,0.7402135133743286,0.6868483321883827,[0.81612091 0.55757576],0.7366389981068879,[0.74311927 0.73015873],0.6780041625588783,[0.90502793 0.45098039],50,1,False,100,0.5,0.001,12,focal,2,False,,64,0
0,0.5816591557334451,0.5548141002655029,0.5462638874095205,[0.60854987 0.4839779 ],0.5522026685070163,[0.5636646  0.54074074],0.5496010928961749,[0.66120219 0.438     ],0.5562940299510956,0.7330960631370544,0.6759536879007333,[0.81203008 0.5398773 ],0.7288375558867362,[0.73636364 0.72131148],0.6682002409902509,[0.90502793 0.43137255],50,1,False,100,0.5,0.001,123,focal,2,False,,64,0
0,0.3648936380358303,0.5548141002655029,0.5548124904011915,[0.55566127 0.55396371],0.5559189202968746,[0.58167331 0.53016453],0.5559380692167577,[0.53187614 0.58      ],0.3385406076908112,0.7437722682952881,0.6900355435715162,[0.81909548 0.56097561],0.7431138606569451,[0.74429224 0.74193548],0.6807974586482638,[0.91061453 0.45098039],50,1,False,100,0.5,0.0001,1,focal,2,False,,64,1
0,0.3223688181708841,0.6062917113304138,0.6060110020125189,[0.59549461 0.61652739],0.609728872308551,[0.6440678  0.57538995],0.6088670309653916,[0.55373406 0.664     ],0.2699170172214508,0.7473309636116028,0.6909744272858227,[0.82294264 0.55900621],0.7529775538250114,[0.74324324 0.76271186],0.681482090042721,[0.92178771 0.44117647],50,1,False,100,0.5,0.0001,12,focal,2,False,,64,1
0,0.3888198891106774,0.5795996189117432,0.579103907270006,[0.56465943 0.59354839],0.583403330386089,[0.61637931 0.55042735],0.5824735883424408,[0.52094718 0.644     ],0.321782648563385,0.7437722682952881,0.6877777777777778,[0.82       0.55555556],0.7460407239819005,[0.74208145 0.75      ],0.6786887939533355,[0.91620112 0.44117647],50,1,False,100,0.5,0.0001,123,focal,2,False,,64,1
0,0.30067727933911714,0.564346969127655,0.5613990786867398,[0.52544133 0.59735683],0.5724846894138234,[0.61111111 0.53385827],0.5694189435336976,[0.46083789 0.678     ],0.2595550149679184,0.7473309636116028,0.6909744272858227,[0.82294264 0.55900621],0.7529775538250114,[0.74324324 0.76271186],0.681482090042721,[0.92178771 0.44117647],50,1,False,100,0.5,0.0005,1,focal,2,False,,64,2
0,0.41019119760569406,0.5748331546783447,0.5670103283604191,[0.50881057 0.62521008],0.5912922368899116,[0.64345404 0.53913043],0.5823825136612022,[0.42076503 0.744     ],0.2751691997051239,0.7295373678207397,0.6795318127250901,[0.80612245 0.55294118],0.7164802540734604,[0.74178404 0.69117647],0.6717329389856501,[0.88268156 0.46078431],50,1,False,100,0.5,0.0005,12,focal,2,False,,64,2
0,0.3583291760262321,0.567206859588623,0.5671403849369951,[0.56177606 0.57250471],0.5692306005977479,[0.59753593 0.54092527],0.5690273224043716,[0.53005464 0.608     ],0.3231985062360764,0.7366548180580139,0.6767101990049751,[0.8159204 0.5375   ],0.7384026596567188,[0.73542601 0.74137931],0.6688848723847081,[0.91620112 0.42156863],50,1,False,100,0.5,0.0005,123,focal,2,False,,64,2
0,0.37616627356585336,0.498570054769516,0.4711160953914577,[0.59161491 0.35061728],0.4868130429089005,[0.51556157 0.45806452],0.48899453551912564,[0.69398907 0.284     ],0.30023864209651946,0.7366548180580139,0.6836740903005963,[0.81313131 0.55421687],0.7303427419354839,[0.74193548 0.71875   ],0.6752108664694928,[0.89944134 0.45098039],50,1,False,100,0.1,0.001,1,focal,2,False,,64,3
0,0.7655431137365454,0.5405147671699524,0.5354995774078565,[0.58376511 0.48723404],0.5377313778175847,[0.55500821 0.52045455],0.536832422586521,[0.61566485 0.458     ],0.5718740224838257,0.7330960631370544,0.6759536879007333,[0.81203008 0.5398773 ],0.7288375558867362,[0.73636364 0.72131148],0.6682002409902509,[0.90502793 0.43137255],50,1,False,100,0.1,0.001,12,focal,2,False,,64,3
0,0.44231529796824737,0.5405147671699524,0.5380256415879072,[0.57193606 0.50411523],0.5385633610433862,[0.55805893 0.5190678 ],0.5382604735883425,[0.58652095 0.49      ],0.3683343768119812,0.7295373678207397,0.6773628233019096,[0.8071066  0.54761905],0.7182522903453137,[0.73953488 0.6969697 ],0.6696242742907219,[0.88826816 0.45098039],50,1,False,100,0.1,0.001,123,focal,2,False,,64,3
0,0.38432908934705395,0.5433746576309204,0.5423348735450646,[0.56414923 0.52052052],0.5423392239023501,[0.56363636 0.52104208],0.5423315118397085,[0.56466302 0.52      ],0.35161725878715516,0.7437722682952881,0.6877777777777778,[0.82       0.55555556],0.7460407239819005,[0.74208145 0.75      ],0.6786887939533355,[0.91620112 0.44117647],50,1,False,100,0.1,0.0001,1,focal,2,False,,64,4
0,0.33538130101035624,0.6034318208694458,0.6033507366094153,[0.59767892 0.60902256],0.6057907435841193,[0.6371134  0.57446809],0.6054207650273224,[0.56284153 0.648     ],0.2831731915473938,0.7508896589279175,0.6964506172839506,[0.825      0.56790123],0.7566365007541478,[0.74660633 0.76666667],0.6863840508270347,[0.92178771 0.45098039],50,1,False,100,0.1,0.0001,12,focal,2,False,,64,4
0,0.2454433204496608,0.5557674169540405,0.5491592515531158,[0.49457701 0.6037415 ],0.5682039913066929,[0.61126005 0.52514793],0.5626502732240437,[0.41530055 0.71      ],0.2289273738861084,0.6654804348945618,0.62022659305268,[0.75132275 0.48913043],0.631174163500429,[0.71356784 0.54878049],0.6172362799868552,[0.79329609 0.44117647],50,1,False,100,0.1,0.0001,123,focal,2,False,,64,4
0,0.2927807578269173,0.564346969127655,0.5609700925969173,[0.52246604 0.59947415],0.573143219846441,[0.6127451  0.53354134],0.5696867030965391,[0.45537341 0.684     ],0.2624161303043365,0.7437722682952881,0.6877777777777778,[0.82       0.55555556],0.7460407239819005,[0.74208145 0.75      ],0.6786887939533355,[0.91620112 0.44117647],50,1,False,100,0.1,0.0005,1,focal,2,False,,64,5
0,0.39416084570043225,0.5776930451393127,0.570898550938755,[0.51690294 0.62489416],0.592935979697376,[0.64402174 0.54185022],0.5848469945355191,[0.43169399 0.738     ],0.27586819529533385,0.7330960631370544,0.6826866615474954,[0.80916031 0.55621302],0.7222415957595202,[0.74299065 0.70149254],0.6745262350750356,[0.88826816 0.46078431],50,1,False,100,0.1,0.0005,12,focal,2,False,,64,5
0,0.41402178301530723,0.503336489200592,0.5021130603436103,[0.52679382 0.4774323 ],0.5021177791385997,[0.52536232 0.47887324],0.5021165755919854,[0.52823315 0.476     ],0.32009075582027435,0.7295373678207397,0.6773628233019096,[0.8071066  0.54761905],0.7182522903453137,[0.73953488 0.6969697 ],0.6696242742907219,[0.88826816 0.45098039],50,1,False,100,0.1,0.0005,123,focal,2,False,,64,5
0,0.42188356904422536,0.5633937120437622,0.5591433961710124,[0.51585624 0.60243056],0.5734090803727342,[0.61460957 0.53220859],0.5692222222222222,[0.44444444 0.694     ],0.301119065284729,0.7295373678207397,0.6773628233019096,[0.8071066  0.54761905],0.7182522903453137,[0.73953488 0.6969697 ],0.6696242742907219,[0.88826816 0.45098039],50,1,False,200,0.5,0.001,1,focal,2,False,,64,6
0,0.4156113170525607,0.5929456353187561,0.5924108040623974,[0.60717571 0.5776459 ],0.592405735528412,[0.6133829  0.57142857],0.5925464480874316,[0.6010929 0.584    ],0.359252518415451,0.7366548180580139,0.6836740903005963,[0.81313131 0.55421687],0.7303427419354839,[0.74193548 0.71875   ],0.6752108664694928,[0.89944134 0.45098039],50,1,False,200,0.5,0.001,12,focal,2,False,,64,6
0,0.34739115658928366,0.5586272478103638,0.5506231026803269,[0.49064906 0.61059714],0.573147476213514,[0.61944444 0.52685051],0.5660965391621129,[0.40619308 0.726     ],0.2780218034982681,0.7295373678207397,0.6795318127250901,[0.80612245 0.55294118],0.7164802540734604,[0.74178404 0.69117647],0.6717329389856501,[0.88268156 0.46078431],50,1,False,200,0.5,0.001,123,focal,2,False,,64,6
0,0.3356267459252301,0.5595805644989014,0.5519381823022987,[0.49342105 0.61045531],0.5737657518733585,[0.61983471 0.52769679],0.5669180327868852,[0.40983607 0.724     ],0.24310295581817626,0.7366548180580139,0.6858532753202804,[0.81218274 0.55952381],0.72815362931642,[0.74418605 0.71212121],0.677319531164421,[0.89385475 0.46078431],50,1,False,200,0.5,0.0001,1,focal,2,False,,64,7
0,0.37323614516678977,0.5529075264930725,0.5529010300940125,[0.55119617 0.55460589],0.5543370471912734,[0.58064516 0.52802893],0.5542950819672131,[0.52459016 0.584     ],0.308080267906189,0.7473309636116028,0.693236157879361,[0.82205514 0.56441718],0.7497764530551416,[0.74545455 0.75409836],0.6835907547376493,[0.91620112 0.45098039],50,1,False,200,0.5,0.0001,12,focal,2,False,,64,7
0,0.42098333379801584,0.5633937120437622,0.559934857000491,[0.5209205  0.59894921],0.5722519460837218,[0.61179361 0.53271028],0.568775956284153,[0.45355191 0.684     ],0.3090345710515976,0.7437722682952881,0.68544776119403,[0.82089552 0.55      ],0.7492655017782588,[0.73991031 0.75862069],0.6765801292584073,[0.92178771 0.43137255],50,1,False,200,0.5,0.0001,123,focal,2,False,,64,7
0,0.39199801578241233,0.5443279147148132,0.5359438048347092,[0.47356828 0.59831933],0.5574139114286867,[0.59888579 0.51594203],0.5518105646630237,[0.39162113 0.712     ],0.30407229363918303,0.7330960631370544,0.6805123929356476,[0.81012658 0.5508982 ],0.7242165242165242,[0.74074074 0.70769231],0.6724175703801073,[0.89385475 0.45098039],50,1,False,200,0.5,0.0005,1,focal,2,False,,64,8
0,0.2960140529800864,0.6005719900131226,0.5800299452405318,[0.4871481  0.67291179],0.6471969537714755,[0.74253731 0.55185659],0.6122386156648452,[0.36247723 0.862     ],0.22831547558307647,0.7224199175834656,0.6848688750862664,[0.79365079 0.57608696],0.7000551538178699,[0.75376884 0.64634146],0.6787983349764487,[0.83798883 0.51960784],50,1,False,200,0.5,0.0005,12,focal,2,False,,64,8
0,0.45724920314901013,0.538608193397522,0.5315235845574666,[0.58913413 0.47391304],0.5353584677114089,[0.55166932 0.51904762],0.5340291438979964,[0.63205829 0.436     ],0.37331820726394654,0.7402135133743286,0.6868483321883827,[0.81612091 0.55757576],0.7366389981068879,[0.74311927 0.73015873],0.6780041625588783,[0.90502793 0.45098039],50,1,False,200,0.5,0.0005,123,focal,2,False,,64,8
0,0.2916281100581674,0.5653002858161926,0.5613937282229966,[0.60278746 0.52      ],0.5632591355963643,[0.57762938 0.54888889],0.5621183970856102,[0.63023679 0.494     ],0.23901225328445436,0.7330960631370544,0.6805123929356476,[0.81012658 0.5508982 ],0.7242165242165242,[0.74074074 0.70769231],0.6724175703801073,[0.89385475 0.45098039],50,1,False,200,0.1,0.001,1,focal,2,False,,64,9
0,0.31621623039245605,0.567206859588623,0.5526862531464853,[0.47209302 0.63327948],0.5919492153120889,[0.65273312 0.53116531],0.5768816029143898,[0.36976321 0.784     ],0.2696591466665268,0.7295373678207397,0.6836710510724019,[0.80412371 0.56321839],0.7134835194045721,[0.74641148 0.68055556],0.6759502683755066,[0.87150838 0.48039216],50,1,False,200,0.1,0.001,12,focal,2,False,,64,9
0,0.4295652368489434,0.5567206740379333,0.5560089456299032,[0.53823237 0.57378552],0.560656942935887,[0.59170306 0.52961083],0.5598123861566484,[0.49362477 0.626     ],0.3250006139278412,0.7330960631370544,0.6805123929356476,[0.81012658 0.5508982 ],0.7242165242165242,[0.74074074 0.70769231],0.6724175703801073,[0.89385475 0.45098039],50,1,False,200,0.1,0.001,123,focal,2,False,,64,9
0,0.35122794964734244,0.5700667500495911,0.5595625220521767,[0.49154453 0.62758051],0.5897144616716183,[0.64497041 0.53445851],0.5785428051001822,[0.39708561 0.76      ],0.251174721121788,0.7330960631370544,0.6826866615474954,[0.80916031 0.55621302],0.7222415957595202,[0.74299065 0.70149254],0.6745262350750356,[0.88826816 0.46078431],50,1,False,200,0.1,0.0001,1,focal,2,False,,64,10
0,0.46598900416318106,0.5605338215827942,0.5595331455204067,[0.53853854 0.58052775],0.5651660174364681,[0.59777778 0.53255426],0.5639908925318762,[0.48998179 0.638     ],0.34247333109378814,0.7402135133743286,0.6868483321883827,[0.81612091 0.55757576],0.7366389981068879,[0.74311927 0.73015873],0.6780041625588783,[0.90502793 0.45098039],50,1,False,200,0.1,0.0001,12,focal,2,False,,64,10
0,0.38126545969177694,0.5605338215827942,0.5571273800594723,[0.51828631 0.59596845],0.5691321770517879,[0.60784314 0.53042122],0.5658652094717669,[0.45173042 0.68      ],0.322507905960083,0.7473309636116028,0.6909744272858227,[0.82294264 0.55900621],0.7529775538250114,[0.74324324 0.76271186],0.681482090042721,[0.92178771 0.44117647],50,1,False,200,0.1,0.0001,123,focal,2,False,,64,10
0,0.33968153771232157,0.5586272478103638,0.5571785583711175,[0.53185035 0.58250676],0.5640524705179878,[0.59772727 0.53037767],0.5625264116575592,[0.47905282 0.646     ],0.29655513167381287,0.7366548180580139,0.6814254197818359,[0.81407035 0.54878049],0.7327662395050818,[0.73972603 0.72580645],0.6731022017745646,[0.90502793 0.44117647],50,1,False,200,0.1,0.0005,1,focal,2,False,,64,11
0,0.2896675125640981,0.586272656917572,0.5602892089443835,[0.4534005  0.66717791],0.6378693268352117,[0.73469388 0.54104478],0.5989344262295082,[0.32786885 0.87      ],0.22059286236763,0.7188612222671509,0.6834367201426026,[0.78933333 0.57754011],0.6951980792316926,[0.75510204 0.63529412],0.6781137035819915,[0.82681564 0.52941176],50,1,False,200,0.1,0.0005,12,focal,2,False,,64,11
0,0.3595025995198418,0.5309818983078003,0.5307563061883565,[0.52046784 0.54104478],0.5333707173329815,[0.55974843 0.50699301],0.5331693989071038,[0.4863388 0.58     ],0.34698774218559264,0.7366548180580139,0.6814254197818359,[0.81407035 0.54878049],0.7327662395050818,[0.73972603 0.72580645],0.6731022017745646,[0.90502793 0.44117647],50,1,False,200,0.1,0.0005,123,focal,2,False,,64,11
0,0.4786681971129249,0.5424213409423828,0.5400702974855132,[0.57295374 0.50718686],0.5405485232067511,[0.56       0.52109705],0.5402604735883425,[0.58652095 0.494     ],0.38731719851493834,0.725978672504425,0.6742249725220952,[0.80407125 0.5443787 ],0.7124424605942251,[0.73831776 0.68656716],0.6668309782013364,[0.88268156 0.45098039],50,1,False,300,0.5,0.001,1,focal,2,False,,64,12
0,0.3603808651952183,0.535748302936554,0.5348538858310912,[0.51445663 0.55525114],0.5396031540369451,[0.56828194 0.51092437],0.5389726775956284,[0.46994536 0.608     ],0.32457467913627625,0.7402135133743286,0.6868483321883827,[0.81612091 0.55757576],0.7366389981068879,[0.74311927 0.73015873],0.6780041625588783,[0.90502793 0.45098039],50,1,False,300,0.5,0.001,12,focal,2,False,,64,12
0,0.2779577146558201,0.5605338215827942,0.5486807758462194,[0.47554039 0.62182116],0.5802271673620769,[0.63333333 0.527121  ],0.5693460837887068,[0.38069217 0.758     ],0.2332592248916626,0.7224199175834656,0.6812390924956371,[0.79581152 0.56666667],0.7013073133762788,[0.74876847 0.65384615],0.6745810055865922,[0.84916201 0.5       ],50,1,False,300,0.5,0.001,123,focal,2,False,,64,12
0,0.34597571632441354,0.5567206740379333,0.5563578386922795,[0.54367026 0.56904541],0.5597931135854187,[0.5893617  0.53022453],0.5592768670309654,[0.50455373 0.614     ],0.2987388104200363,0.7402135133743286,0.6868483321883827,[0.81612091 0.55757576],0.7366389981068879,[0.74311927 0.73015873],0.6780041625588783,[0.90502793 0.45098039],50,1,False,300,0.5,0.0001,1,focal,2,False,,64,13
0,0.2481430453412673,0.5462344884872437,0.5332443427409103,[0.45537757 0.61111111],0.5644411389715257,[0.61230769 0.51657459],0.5552386156648452,[0.36247723 0.748     ],0.23305498957633972,0.7010676264762878,0.6642962794402092,[0.77540107 0.55319149],0.6741204531902206,[0.74358974 0.60465116],0.6599298937452076,[0.81005587 0.50980392],50,1,False,300,0.5,0.0001,12,focal,2,False,,64,13
